Year,113 Cause Name,Cause Name,State,Deaths,Age-adjusted Death Rate
2014,Malignant neoplasms (C00-C97),Cancer,Florida,43212,152.9
2014,Malignant neoplasms (C00-C97),Cancer,Georgia,16684,165.5
2014,Malignant neoplasms (C00-C97),Cancer,Hawaii,2493,140
2014,Malignant neoplasms (C00-C97),Cancer,Idaho,2795,155.4
2014,Malignant neoplasms (C00-C97),Cancer,Illinois,24501,168.9
2014,Malignant neoplasms (C00-C97),Cancer,Indiana,13519,179.7
2014,Malignant neoplasms (C00-C97),Cancer,Iowa,6504,166
2014,Malignant neoplasms (C00-C97),Cancer,Kansas,5587,166.8
2014,Malignant neoplasms (C00-C97),Cancer,Kentucky,10263,198.8
2014,Malignant neoplasms (C00-C97),Cancer,Louisiana,9455,186.1
2014,Malignant neoplasms (C00-C97),Cancer,Maine,3209,170.3
2014,Malignant neoplasms (C00-C97),Cancer,Maryland,10759,161.7
2014,Malignant neoplasms (C00-C97),Cancer,Massachusetts,12787,155.5
2014,Malignant neoplasms (C00-C97),Cancer,Michigan,21169,174.1
2014,Malignant neoplasms (C00-C97),Cancer,Minnesota,9649,152.6
2014,Malignant neoplasms (C00-C97),Cancer,Mississippi,6534,193.1
2014,Malignant neoplasms (C00-C97),Cancer,Missouri,13067,177.7
2014,Malignant neoplasms (C00-C97),Cancer,Montana,2066,156.3
2014,Malignant neoplasms (C00-C97),Cancer,Nebraska,3459,159.6
2014,Malignant neoplasms (C00-C97),Cancer,Nevada,5015,164.5
2014,Malignant neoplasms (C00-C97),Cancer,New Hampshire,2698,160.4
2014,Malignant neoplasms (C00-C97),Cancer,New Jersey,16591,156.1
2014,Malignant neoplasms (C00-C97),Cancer,New Mexico,3478,142.4
2014,Malignant neoplasms (C00-C97),Cancer,New York,35392,151.8
2014,Malignant neoplasms (C00-C97),Cancer,North Carolina,19342,169.3
2014,Malignant neoplasms (C00-C97),Cancer,North Dakota,1304,152.3
2014,Malignant neoplasms (C00-C97),Cancer,Ohio,25433,177.8
2014,Malignant neoplasms (C00-C97),Cancer,Oklahoma,7934,179.9
2014,Malignant neoplasms (C00-C97),Cancer,Oregon,7863,160.2
2014,Malignant neoplasms (C00-C97),Cancer,Pennsylvania,28692,169.6
2014,Malignant neoplasms (C00-C97),Cancer,Rhode Island,2242,167
2014,Malignant neoplasms (C00-C97),Cancer,South Carolina,9930,171.4
2014,Malignant neoplasms (C00-C97),Cancer,South Dakota,1698,163.4
2014,Malignant neoplasms (C00-C97),Cancer,Tennessee,14173,184.2
2014,Malignant neoplasms (C00-C97),Cancer,Texas,38847,152.9
2014,Malignant neoplasms (C00-C97),Cancer,United States,591700,161.2
2014,Malignant neoplasms (C00-C97),Cancer,Utah,3043,127.4
2014,Malignant neoplasms (C00-C97),Cancer,Vermont,1379,167.9
2014,Malignant neoplasms (C00-C97),Cancer,Virginia,14749,161.5
2014,Malignant neoplasms (C00-C97),Cancer,Washington,12205,155.5
2014,Malignant neoplasms (C00-C97),Cancer,West Virginia,4880,195.1
2014,Malignant neoplasms (C00-C97),Cancer,Wisconsin,11393,161.8
2014,Malignant neoplasms (C00-C97),Cancer,Wyoming,922,140.7
2014,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Alabama,1011,18.2
2014,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Alaska,45,10.1
2014,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Arizona,325,4.1
2014,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Arkansas,672,19.2
2014,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,California,3119,7.7
2014,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Colorado,448,8.5
2014,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Connecticut,605,12.9
2014,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Delaware,173,14.8
2014,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,District of Columbia,49,8
2014,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Florida,3076,10.6
2014,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Georgia,1742,18.5
2014,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Hawaii,220,11.8
2014,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Idaho,137,8
2014,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Illinois,2517,17.2
2014,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Indiana,1392,18.7
2014,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Iowa,313,7.6
2014,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Kansas,569,16.6
2014,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Kentucky,968,19.5
2014,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Louisiana,1217,24.9
2014,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Maine,223,11.7
2014,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Maryland,751,11.5
2014,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Massachusetts,1228,14.5
2014,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Michigan,1853,15.2
2014,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Minnesota,676,10.4
2014,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Mississippi,701,21.3
2014,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Missouri,1452,19.6
2014,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Montana,125,9.7
2014,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Nebraska,265,11.5
2014,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Nevada,365,12.8
2014,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,New Hampshire,167,10.2
2014,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,New Jersey,1502,13.8
2014,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,New Mexico,267,11.3
2014,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,New York,2207,9.3
2014,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,North Carolina,1791,16.3
2014,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,North Dakota,104,11
2014,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Ohio,2002,14.1
2014,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Oklahoma,604,14.2
2014,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Oregon,378,7.7
2014,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Pennsylvania,2798,15.7
2014,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Rhode Island,135,9.4
2014,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,South Carolina,837,15.1
2014,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,South Dakota,72,6.5
2014,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Tennessee,1036,14.1
2014,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Texas,4008,16.5
2014,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,United States,48146,13.2
2014,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Utah,393,17.2
2014,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Vermont,37,4.5
2014,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Virginia,1553,17.6
2014,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Washington,481,6.2
2014,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,West Virginia,479,19.6
2014,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Wisconsin,980,13.5
2014,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Wyoming,78,12.2
2013,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Alabama,2329,47.2
2013,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Alaska,353,52.5
2013,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Arizona,3349,48.6
2013,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Arkansas,1373,44.8
2013,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,California,11538,29.2
2013,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Colorado,2422,46.4
2013,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Connecticut,1582,39.3
2013,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Delaware,412,42.9
2013,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,District of Columbia,216,33.6
2013,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Florida,8736,39.1
2013,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Georgia,3727,38.3
2013,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Hawaii,467,30.1
2013,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Idaho,776,47.7
2013,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Illinois,4511,33.6
2013,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Indiana,2898,43.1
2013,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Iowa,1422,40
2013,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Kansas,1359,44.4
2013,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Kentucky,2513,55.7
2013,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Louisiana,2333,50.5
2013,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Maine,644,42.6
2013,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Maryland,1732,27.9
2013,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Massachusetts,2393,32.5
2013,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Michigan,4225,40.1
2013,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Minnesota,2405,40.1
2013,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Mississippi,1692,55.6
2013,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Missouri,2981,47
2013,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Montana,623,57.7
2013,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Nebraska,703,34.9
2013,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Nevada,1184,41.9
2013,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,New Hampshire,619,42.5
2013,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,New Jersey,3028,31.8
2013,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,New Mexico,1245,59
2013,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,New York,5927,27.8
2013,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,North Carolina,4324,42.7
2013,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,North Dakota,326,41.7
2013,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Ohio,5497,45
2013,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Oklahoma,2474,62.7
2013,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Oregon,1755,40.1
2013,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Pennsylvania,6359,44.9
2013,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Rhode Island,537,45.3
2013,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,South Carolina,2287,46.6
2013,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,South Dakota,425,46.7
2013,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Tennessee,3540,52.7
2013,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Texas,9395,37
2013,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,United States,130557,39.4
2013,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Utah,1103,43.4
2013,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Vermont,352,49.6
2013,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Virginia,2951,34.9
2013,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Washington,2826,38.7
2013,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,West Virginia,1395,71.7
2013,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Wisconsin,2969,46.8
2013,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Wyoming,325,55.2
2013,All Causes,All causes,Alabama,50189,925.2
2013,All Causes,All causes,Alaska,3997,724.4
2013,All Causes,All causes,Arizona,50534,674.2
2013,All Causes,All causes,Arkansas,30437,893.8
2013,All Causes,All causes,California,248359,630.1
2013,All Causes,All causes,Colorado,33712,655.4
2013,All Causes,All causes,Connecticut,29632,646.3
2013,All Causes,All causes,Delaware,7967,726.8
2013,All Causes,All causes,District of Columbia,4719,752
2013,All Causes,All causes,Florida,181112,663.4
2013,All Causes,All causes,Georgia,75088,806.2
2013,All Causes,All causes,Hawaii,10505,590.8
2013,All Causes,All causes,Idaho,12434,730.6
2013,All Causes,All causes,Illinois,103401,724
2013,All Causes,All causes,Indiana,60716,832.2
2013,All Causes,All causes,Iowa,28948,723.7
2013,All Causes,All causes,Kansas,25414,757.7
2013,All Causes,All causes,Kentucky,43759,899.9
2013,All Causes,All causes,Louisiana,43270,897.7
2013,All Causes,All causes,Maine,13547,754.2
2013,All Causes,All causes,Maryland,45689,710.4
2013,All Causes,All causes,Massachusetts,54567,663.5
2013,All Causes,All causes,Michigan,92408,782.3
2013,All Causes,All causes,Minnesota,40987,651
2013,All Causes,All causes,Mississippi,30703,959.6
2013,All Causes,All causes,Missouri,57444,807.7
2013,All Causes,All causes,Montana,9511,761.3
2013,All Causes,All causes,Nebraska,15754,714.7
2013,All Causes,All causes,Nevada,21468,769.8
2013,All Causes,All causes,New Hampshire,10897,679.1
2013,All Causes,All causes,New Jersey,71403,676.4
2013,All Causes,All causes,New Mexico,16805,731.8
2013,All Causes,All causes,New York,150919,649.3
2013,All Causes,All causes,North Carolina,83329,777.6
2013,All Causes,All causes,North Dakota,6233,709.7
2013,All Causes,All causes,Ohio,113258,811.2
2013,All Causes,All causes,Oklahoma,38384,910.7
2013,All Causes,All causes,Oregon,33939,717.5
2013,All Causes,All causes,Pennsylvania,129123,761.3
2013,All Causes,All causes,Rhode Island,9792,709.6
2013,All Causes,All causes,South Carolina,44582,837.8
2013,All Causes,All causes,South Dakota,7099,679.3
2013,All Causes,All causes,Tennessee,63406,881.1
2013,All Causes,All causes,Texas,179183,751.6
2013,All Causes,All causes,United States,2596993,731.9
2013,All Causes,All causes,Utah,16366,710.4
2013,All Causes,All causes,Vermont,5639,710.6
2013,All Causes,All causes,Virginia,62716,724.8
2013,All Causes,All causes,Washington,51264,679.3
2013,All Causes,All causes,West Virginia,21843,923.8
2013,All Causes,All causes,Wisconsin,50026,720.1
2013,All Causes,All causes,Wyoming,4516,731.7
2013,Alzheimer's disease (G30),Alzheimer's disease,Alabama,1398,26.7
2013,Alzheimer's disease (G30),Alzheimer's disease,Alaska,72,18.9
2013,Alzheimer's disease (G30),Alzheimer's disease,Arizona,2383,31.7
2013,Alzheimer's disease (G30),Alzheimer's disease,Arkansas,918,27.2
2013,Alzheimer's disease (G30),Alzheimer's disease,California,11891,30
2013,Alzheimer's disease (G30),Alzheimer's disease,Colorado,1316,27.2
2013,Alzheimer's disease (G30),Alzheimer's disease,Connecticut,824,16.2
2013,Alzheimer's disease (G30),Alzheimer's disease,Delaware,192,17.6
2013,Alzheimer's disease (G30),Alzheimer's disease,District of Columbia,130,19.8
2013,Alzheimer's disease (G30),Alzheimer's disease,Florida,5093,16.9
2013,Alzheimer's disease (G30),Alzheimer's disease,Georgia,2048,25
2013,Alzheimer's disease (G30),Alzheimer's disease,Hawaii,260,12.6
2013,Alzheimer's disease (G30),Alzheimer's disease,Idaho,347,21
2013,Alzheimer's disease (G30),Alzheimer's disease,Illinois,2919,19.8
2013,Alzheimer's disease (G30),Alzheimer's disease,Indiana,2104,28.5
2013,Alzheimer's disease (G30),Alzheimer's disease,Iowa,1252,28.2
2013,Alzheimer's disease (G30),Alzheimer's disease,Kansas,742,20.8
2013,Alzheimer's disease (G30),Alzheimer's disease,Kentucky,1462,31.4
2013,Alzheimer's disease (G30),Alzheimer's disease,Louisiana,1505,32.9
2013,Alzheimer's disease (G30),Alzheimer's disease,Maine,401,21.6
2013,Alzheimer's disease (G30),Alzheimer's disease,Maryland,919,14.3
2013,Alzheimer's disease (G30),Alzheimer's disease,Massachusetts,1699,19.4
2013,Alzheimer's disease (G30),Alzheimer's disease,Michigan,3220,26.4
2013,Alzheimer's disease (G30),Alzheimer's disease,Minnesota,1427,21.5
2013,Alzheimer's disease (G30),Alzheimer's disease,Mississippi,925,30.1
2013,Alzheimer's disease (G30),Alzheimer's disease,Missouri,2026,27.5
2013,Alzheimer's disease (G30),Alzheimer's disease,Montana,267,20.7
2013,Alzheimer's disease (G30),Alzheimer's disease,Nebraska,557,23.6
2013,Alzheimer's disease (G30),Alzheimer's disease,Nevada,448,18.4
2013,Alzheimer's disease (G30),Alzheimer's disease,New Hampshire,351,21.5
2013,Alzheimer's disease (G30),Alzheimer's disease,New Jersey,1812,16.3
2013,Alzheimer's disease (G30),Alzheimer's disease,New Mexico,339,14.9
2013,Alzheimer's disease (G30),Alzheimer's disease,New York,2556,10.4
2013,Alzheimer's disease (G30),Alzheimer's disease,North Carolina,2872,27.7
2013,Alzheimer's disease (G30),Alzheimer's disease,North Dakota,363,36.6
2013,Alzheimer's disease (G30),Alzheimer's disease,Ohio,3798,26
2013,Alzheimer's disease (G30),Alzheimer's disease,Oklahoma,1145,27.6
2013,Alzheimer's disease (G30),Alzheimer's disease,Oregon,1312,27.2
2013,Alzheimer's disease (G30),Alzheimer's disease,Pennsylvania,3271,17.4
2013,Alzheimer's disease (G30),Alzheimer's disease,Rhode Island,346,22.3
2013,Alzheimer's disease (G30),Alzheimer's disease,South Carolina,1623,32.4
2013,Alzheimer's disease (G30),Alzheimer's disease,South Dakota,418,35
2013,Alzheimer's disease (G30),Alzheimer's disease,Tennessee,2536,36.9
2013,Alzheimer's disease (G30),Alzheimer's disease,Texas,5293,24.3
2013,Alzheimer's disease (G30),Alzheimer's disease,United States,84767,23.5
2013,Alzheimer's disease (G30),Alzheimer's disease,Utah,412,19.4
2013,Alzheimer's disease (G30),Alzheimer's disease,Vermont,269,32.9
2013,Alzheimer's disease (G30),Alzheimer's disease,Virginia,1642,19.7
2013,Alzheimer's disease (G30),Alzheimer's disease,Washington,3277,43.6
